nms_pre,min_bbox_size,score_thr,max_per_img,network,avg_time,precision,recall, F1;
1000,0,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.017971807672071828,0.794383149448345,0.41444270015698587,0.5447042640990372;
1000,0,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.017001589494092122,0.7868613138686131,0.28205128205128205,0.41525423728813554;
1000,0,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.05418255564930675,0.7011019283746557,0.532705389848247,0.6054118346714243;
1000,0,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.03451169841694382,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,0,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.021642485661293145,0.7191111111111111,0.42333856619570903,0.5329380764163373;
1000,0,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.017432642537494037,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,0,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.016931649829660143,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,0,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.05433540117172968,0.7011019283746557,0.532705389848247,0.6054118346714243;
1000,0,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.03423955665444428,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,0,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.021722630778355383,0.7191111111111111,0.42333856619570903,0.5329380764163373;
1000,0,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.017610418704129004,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,0,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.017027269516672407,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,0,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.05432258420811468,0.7085755813953488,0.5102040816326531,0.5932461210830545;
1000,0,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.03417356059236346,0.7193605683836589,0.423861852433281,0.5334211392821864;
1000,0,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.021531081021721684,0.7316849816849816,0.4181057038199895,0.5321345321345322;
1000,0,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.01761206637981326,0.794383149448345,0.41444270015698587,0.5447042640990372;
1000,0,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.016742425305502757,0.7868613138686131,0.28205128205128205,0.41525423728813554;
1000,0,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.05431963235904009,0.7011019283746557,0.532705389848247,0.6054118346714243;
1000,0,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.03411797307572275,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,0,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.021637344538275875,0.7191111111111111,0.42333856619570903,0.5329380764163373;
1000,0,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.017539213794146396,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,0,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.016727441123553684,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,0,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.05417964048001356,0.7011019283746557,0.532705389848247,0.6054118346714243;
1000,0,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.034155777265440744,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,0,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.021580228165014467,0.7191111111111111,0.42333856619570903,0.5329380764163373;
1000,0,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.017548158187274784,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,0,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.016815187675612315,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,0,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.05400138285570529,0.7085755813953488,0.5102040816326531,0.5932461210830545;
1000,0,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.03430650998961251,0.7193605683836589,0.423861852433281,0.5334211392821864;
1000,0,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.02186722186074328,0.7316849816849816,0.4181057038199895,0.5321345321345322;
1000,0,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.017994778100834337,0.794383149448345,0.41444270015698587,0.5447042640990372;
1000,0,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.016878806054592133,0.7868613138686131,0.28205128205128205,0.41525423728813554;
1000,0,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.054125205937759345,0.7011019283746557,0.532705389848247,0.6054118346714243;
1000,0,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.03410422936925348,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,0,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.02179301140913323,0.7191111111111111,0.42333856619570903,0.5329380764163373;
1000,0,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.0176900024561919,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,0,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.01664881088903972,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,0,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.054076579900888294,0.7011019283746557,0.532705389848247,0.6054118346714243;
1000,0,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.03419220042678545,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,0,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.02181010281861718,0.7191111111111111,0.42333856619570903,0.5329380764163373;
1000,0,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.017843012661896935,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,0,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.017186628920691355,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,10,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.05456225426642449,0.7106413994169096,0.5102040816326531,0.5939689308559245;
1000,10,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.03452344480550514,0.7193605683836589,0.423861852433281,0.5334211392821864;
1000,10,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.022021587215252776,0.7316849816849816,0.4181057038199895,0.5321345321345322;
1000,10,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.01783156210137892,0.794383149448345,0.41444270015698587,0.5447042640990372;
1000,10,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.017129663910184587,0.7868613138686131,0.28205128205128205,0.41525423728813554;
1000,10,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.054462673899891616,0.7030386740331491,0.532705389848247,0.6061327776123846;
1000,10,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.03463245067956312,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,10,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.02205482881460617,0.7197508896797153,0.42333856619570903,0.5331136738056014;
1000,10,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.01832320061764976,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,10,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.017596581152507236,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,10,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.05449619922009143,0.7030386740331491,0.532705389848247,0.6061327776123846;
1000,10,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.03474872247228083,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,10,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.021880012839587768,0.7197508896797153,0.42333856619570903,0.5331136738056014;
1000,10,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.018018404642740887,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,10,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.017499216965266635,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,10,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.05434385586134243,0.7106413994169096,0.5102040816326531,0.5939689308559245;
1000,10,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.034286799520816445,0.7193605683836589,0.423861852433281,0.5334211392821864;
1000,10,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.021795880438676522,0.7316849816849816,0.4181057038199895,0.5321345321345322;
1000,10,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.01742864209552144,0.794383149448345,0.41444270015698587,0.5447042640990372;
1000,10,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.016686077628816878,0.7868613138686131,0.28205128205128205,0.41525423728813554;
1000,10,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.05432686002263219,0.7030386740331491,0.532705389848247,0.6061327776123846;
1000,10,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.03424237629152694,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,10,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.021850254108656698,0.7197508896797153,0.42333856619570903,0.5331136738056014;
1000,10,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.017570778380992802,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,10,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.016776055097579956,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,10,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.054277380744179524,0.7030386740331491,0.532705389848247,0.6061327776123846;
1000,10,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.0342991810924602,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,10,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.021584820391526864,0.7197508896797153,0.42333856619570903,0.5331136738056014;
1000,10,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.017505934996198316,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,10,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.016626280333314623,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,10,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.05405323409335517,0.7106413994169096,0.5102040816326531,0.5939689308559245;
1000,10,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.03407793494890321,0.7193605683836589,0.423861852433281,0.5334211392821864;
1000,10,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.02165345914328276,0.7316849816849816,0.4181057038199895,0.5321345321345322;
1000,10,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.017461854358052097,0.794383149448345,0.41444270015698587,0.5447042640990372;
1000,10,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.016657752650124685,0.7868613138686131,0.28205128205128205,0.41525423728813554;
1000,10,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.054217266949105176,0.7030386740331491,0.532705389848247,0.6061327776123846;
1000,10,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.03408863589448749,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,10,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.021633736233213054,0.7197508896797153,0.42333856619570903,0.5331136738056014;
1000,10,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.01755857744882273,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,10,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.016977622040680478,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,10,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.05412671417543739,0.7030386740331491,0.532705389848247,0.6061327776123846;
1000,10,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.03417434062597886,0.7129228100607112,0.4301412872841444,0.5365535248041775;
1000,10,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.021610433485970568,0.7197508896797153,0.42333856619570903,0.5331136738056014;
1000,10,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.01765723561131677,0.7927308447937131,0.42229199372056514,0.5510413110276544;
1000,10,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.01662284242255347,0.7851959361393324,0.28309785452642594,0.41615384615384615;
1000,25,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.05456515533082625,0.7290322580645161,0.4730507587650445,0.5737860996509044;
1000,25,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.034548802230194325,0.738255033557047,0.40293040293040294,0.5213270142180095;
1000,25,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.022046755315659198,0.7447236180904523,0.3877551020408163,0.509979353062629;
1000,25,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.018135954351986155,0.8032258064516129,0.39089481946624804,0.5258711721224921;
1000,25,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.0174423792145469,0.7933227344992051,0.261119832548404,0.39291338582677166;
1000,25,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.054595072479809034,0.7238394964594808,0.48142333856619574,0.5782526712759272;
1000,25,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.03454846917217924,0.7322611163670766,0.4050235478806907,0.5215633423180593;
1000,25,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.0219951845733414,0.7386138613861386,0.39037153322867607,0.5107839780896953;
1000,25,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.017943656210805854,0.8,0.3935112506541078,0.5275341985268327;
1000,25,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.01715758063576438,0.7923930269413629,0.2616431187859759,0.3933910306845004;
1000,25,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.05443510763785418,0.7238394964594808,0.48142333856619574,0.5782526712759272;
1000,25,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.034495232669451766,0.7322611163670766,0.4050235478806907,0.5215633423180593;
1000,25,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.022108012817325662,0.7386138613861386,0.39037153322867607,0.5107839780896953;
1000,25,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.01805443015753054,0.8,0.3935112506541078,0.5275341985268327;
1000,25,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.017254542220722546,0.7923930269413629,0.2616431187859759,0.3933910306845004;
1000,25,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.05448214972720427,0.7290322580645161,0.4730507587650445,0.5737860996509044;
1000,25,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.034766799620999635,0.738255033557047,0.40293040293040294,0.5213270142180095;
1000,25,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.02189000090409754,0.7447236180904523,0.3877551020408163,0.509979353062629;
1000,25,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.017737593370325426,0.8032258064516129,0.39089481946624804,0.5258711721224921;
1000,25,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.017011535167694092,0.7933227344992051,0.261119832548404,0.39291338582677166;
1000,25,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.05442688833264744,0.7238394964594808,0.48142333856619574,0.5782526712759272;
1000,25,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.034437305144681275,0.7322611163670766,0.4050235478806907,0.5215633423180593;
1000,25,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.021965817119298358,0.7386138613861386,0.39037153322867607,0.5107839780896953;
1000,25,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.01762566566467285,0.8,0.3935112506541078,0.5275341985268327;
1000,25,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.016956199299205433,0.7923930269413629,0.2616431187859759,0.3933910306845004;
1000,25,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.05443294171024771,0.7238394964594808,0.48142333856619574,0.5782526712759272;
1000,25,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.034594614997164895,0.7322611163670766,0.4050235478806907,0.5215633423180593;
1000,25,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.021867745824520952,0.7386138613861386,0.39037153322867607,0.5107839780896953;
1000,25,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.017808925404268153,0.8,0.3935112506541078,0.5275341985268327;
1000,25,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.016826963424682616,0.7923930269413629,0.2616431187859759,0.3933910306845004;
1000,25,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.0543883460409501,0.7290322580645161,0.4730507587650445,0.5737860996509044;
1000,25,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.03427226306827924,0.738255033557047,0.40293040293040294,0.5213270142180095;
1000,25,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.021765587481666595,0.7447236180904523,0.3877551020408163,0.509979353062629;
1000,25,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.017810685026879405,0.8032258064516129,0.39089481946624804,0.5258711721224921;
1000,25,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.016792439330707898,0.7933227344992051,0.261119832548404,0.39291338582677166;
1000,25,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.054249555749051714,0.7238394964594808,0.48142333856619574,0.5782526712759272;
1000,25,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.034221957658083384,0.7322611163670766,0.4050235478806907,0.5215633423180593;
1000,25,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.021686349468731256,0.7386138613861386,0.39037153322867607,0.5107839780896953;
1000,25,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.017530431934431486,0.8,0.3935112506541078,0.5275341985268327;
1000,25,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.016806218840859154,0.7923930269413629,0.2616431187859759,0.3933910306845004;
1000,25,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.05427667673896341,0.7238394964594808,0.48142333856619574,0.5782526712759272;
1000,25,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.03432337382367549,0.7322611163670766,0.4050235478806907,0.5215633423180593;
1000,25,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.021756447209847554,0.7386138613861386,0.39037153322867607,0.5107839780896953;
1000,25,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.017557019813388003,0.8,0.3935112506541078,0.5275341985268327;
1000,25,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.016621838916431774,0.7923930269413629,0.2616431187859759,0.3933910306845004;
2000,0,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.05423300082866962,0.7085755813953488,0.5102040816326531,0.5932461210830545;
2000,0,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.03436654108875203,0.7193605683836589,0.423861852433281,0.5334211392821864;
2000,0,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.021842540200076886,0.7316849816849816,0.4181057038199895,0.5321345321345322;
2000,0,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.01781096569327421,0.794383149448345,0.41444270015698587,0.5447042640990372;
2000,0,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.01713548174926213,0.7868613138686131,0.28205128205128205,0.41525423728813554;
2000,0,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.0541955822116726,0.7011019283746557,0.532705389848247,0.6054118346714243;
2000,0,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.034146868507817105,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,0,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.021773639899581226,0.7191111111111111,0.42333856619570903,0.5329380764163373;
2000,0,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.017751576364502426,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,0,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.017042134489331926,0.7851959361393324,0.28309785452642594,0.41615384615384615;
2000,0,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.05416535545181442,0.7011019283746557,0.532705389848247,0.6054118346714243;
2000,0,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.03425954782737876,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,0,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.02177252075565395,0.7191111111111111,0.42333856619570903,0.5329380764163373;
2000,0,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.01761092880899592,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,0,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.016919435134955814,0.7851959361393324,0.28309785452642594,0.41615384615384615;
2000,0,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.05427768728235266,0.7085755813953488,0.5102040816326531,0.5932461210830545;
2000,0,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.03417242518011129,0.7193605683836589,0.423861852433281,0.5334211392821864;
2000,0,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.02174362495763978,0.7316849816849816,0.4181057038199895,0.5321345321345322;
2000,0,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.01761161449343659,0.794383149448345,0.41444270015698587,0.5447042640990372;
2000,0,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.016793274453708103,0.7868613138686131,0.28205128205128205,0.41525423728813554;
2000,0,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.054298208746717966,0.7011019283746557,0.532705389848247,0.6054118346714243;
2000,0,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.03463876112452093,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,0,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.02183851288325751,0.7191111111111111,0.42333856619570903,0.5329380764163373;
2000,0,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.017668752707252208,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,0,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.016916678420134952,0.7851959361393324,0.28309785452642594,0.41615384615384615;
2000,0,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.05424379778432322,0.7011019283746557,0.532705389848247,0.6054118346714243;
2000,0,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.03437976117404002,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,0,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.021558056126779586,0.7191111111111111,0.42333856619570903,0.5329380764163373;
2000,0,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.017639252566551977,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,0,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.016682255480970656,0.7851959361393324,0.28309785452642594,0.41615384615384615;
2000,0,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.05405929062392686,0.7085755813953488,0.5102040816326531,0.5932461210830545;
2000,0,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.03405776653649672,0.7193605683836589,0.423861852433281,0.5334211392821864;
2000,0,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.021496128680101083,0.7316849816849816,0.4181057038199895,0.5321345321345322;
2000,0,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.017326592474944832,0.794383149448345,0.41444270015698587,0.5447042640990372;
2000,0,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.01652528771332332,0.7868613138686131,0.28205128205128205,0.41525423728813554;
2000,0,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.05411215666886214,0.7011019283746557,0.532705389848247,0.6054118346714243;
2000,0,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.03403583472629763,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,0,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.021554194279571077,0.7191111111111111,0.42333856619570903,0.5329380764163373;
2000,0,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.01735278987145239,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,0,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.016467774552958354,0.7851959361393324,0.28309785452642594,0.41615384615384615;
2000,0,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.05404250089065496,0.7011019283746557,0.532705389848247,0.6054118346714243;
2000,0,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.03405943996501419,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,0,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.021477077434312052,0.7191111111111111,0.42333856619570903,0.5329380764163373;
2000,0,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.0175188095994698,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,0,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.016871213912963867,0.7851959361393324,0.28309785452642594,0.41615384615384615;
2000,10,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.05436517118097662,0.7106413994169096,0.5102040816326531,0.5939689308559245;
2000,10,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.03432367522761507,0.7193605683836589,0.423861852433281,0.5334211392821864;
2000,10,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.021842283099444946,0.7316849816849816,0.4181057038199895,0.5321345321345322;
2000,10,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.01767440544542416,0.794383149448345,0.41444270015698587,0.5447042640990372;
2000,10,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.01680321459259306,0.7868613138686131,0.28205128205128205,0.41525423728813554;
2000,10,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.0545177739181798,0.7030386740331491,0.532705389848247,0.6061327776123846;
2000,10,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.03463897885016675,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,10,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.02199127602933058,0.7197508896797153,0.42333856619570903,0.5331136738056014;
2000,10,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.01797814609468445,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,10,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.0171316351209368,0.7851959361393324,0.28309785452642594,0.41615384615384615;
2000,10,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.05434404799353072,0.7030386740331491,0.532705389848247,0.6061327776123846;
2000,10,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.03441720908542849,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,10,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.02202660557049424,0.7197508896797153,0.42333856619570903,0.5331136738056014;
2000,10,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.017926397249680155,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,10,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.017099667872701372,0.7851959361393324,0.28309785452642594,0.41615384615384615;
2000,10,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.05429398882520068,0.7106413994169096,0.5102040816326531,0.5939689308559245;
2000,10,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.03428133118827388,0.7193605683836589,0.423861852433281,0.5334211392821864;
2000,10,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.02184976214793191,0.7316849816849816,0.4181057038199895,0.5321345321345322;
2000,10,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.017991943876872692,0.794383149448345,0.41444270015698587,0.5447042640990372;
2000,10,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.016715974680015018,0.7868613138686131,0.28205128205128205,0.41525423728813554;
2000,10,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.054277499516805015,0.7030386740331491,0.532705389848247,0.6061327776123846;
2000,10,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.034130069444764335,0.7129228100607112,0.4301412872841444,0.5365535248041775;
2000,10,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.02165814744892405,0.7197508896797153,0.42333856619570903,0.5331136738056014;
2000,10,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.01774875785029212,0.7927308447937131,0.42229199372056514,0.5510413110276544;
2000,10,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.017151060913290297,0.7851959361393324,0.28309785452642594,0.41615384615384615;
